814,3
815,2
816,2
817,4
818,2
819,4
820,4
821,2
822,2
823,2
824,4
825,4
826,3
827,2
828,1
829,1
830,4
831,2
832,2
833,1
834,2
835,4
836,4
837,4
838,4
839,3
840,1
841,2
842,4
843,2
844,4
845,2
846,4
847,2
848,4
849,4
850,2
851,4
852,2
853,4
854,4
855,4
856,4
857,4
858,4
859,2
860,4
861,2
862,4
863,3
864,4
865,4
866,3
867,3
868,1
869,1
870,1
871,1
872,1
873,1
874,1
875,1
876,4
877,1
878,2
879,2
880,2
881,4
882,2
883,1
884,2
885,4
886,1
887,2
888,2
889,4
890,2
891,2
892,1
893,2
894,1
895,2
896,4
897,4
898,3
899,2
900,3
901,2
902,4
903,4
904,3
905,3
906,3
907,1
908,3
909,3
910,3
911,1
912,3
913,2
914,4
915,3
916,3
917,2
918,3
919,3
920,3
921,3
922,3
923,3
924,1
925,1
926,3
927,4
928,4
929,1
930,4
931,4
932,4
933,4
934,4
935,4
936,4
937,4
938,4
939,4
940,1
941,3
942,3
943,1
944,3
945,4
946,4
947,4
948,4
949,4
950,4
951,3
952,1
953,3
954,1
955,4
956,4
957,1
958,1
959,1
960,1
961,4
962,2
963,3
964,4
965,1
966,1
967,1
968,2
969,2
970,3
971,1
972,4
973,2
974,3
975,1
976,2
977,3
978,1
979,2
980,2
981,2
982,4
983,3
984,4
985,4
986,3
987,3
988,3
989,3
990,4
991,4
992,1
993,3
994,3
995,1
996,2
997,1
998,4
999,4
